Country,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
Russia,2024,July,Monday,Night,Rural,Street,Snowy,456.178412095027,1,52,26-40,Female,0.0904767847162445,1,Moderate,2,1,Minor,19,1,8.96538069546285,7804.20030007215,Wet,Mechanical Failure,0,28637.1231269799,2425.79352951005,North America,2483.87196966691
Russia,2024,September,Monday,Night,Urban,Main Road,Snowy,334.541467881165,3,31,26-40,Male,0.1426043376752,0,Moderate,2,0,Moderate,1,2,43.0013805857759,1665.14292631882,Wet,Speeding,1,35528.4690791887,34401.5481666187,Asia,2450.70703360777
Russia,2024,October,Monday,Night,Urban,Highway,Snowy,292.099356737886,1,79,61+,Female,0.168435491158737,0,Moderate,0,2,Severe,18,0,34.0752970726732,5413.95300339675,Snow-covered,Speeding,6,8232.56044562355,58960.9853610129,South America,4479.92334598072
Russia,2024,February,Monday,Night,Rural,Main Road,Snowy,169.991410302294,4,76,18-25,Male,0.0291457254089819,1,Good,0,1,Moderate,12,1,58.4896758875591,3591.78649530625,Dry,Weather,8,13789.4627536313,24382.87312983,Europe,4959.46747028037
Russia,2024,May,Monday,Morning,Urban,Street,Snowy,463.334920057283,4,91,18-25,Male,0.240505689253179,1,Poor,2,0,Severe,17,4,56.4664071198028,5867.36762427732,Snow-covered,Distracted Driving,7,21202.0889878682,81730.693421093,Australia,2038.02612668599
Russia,2024,May,Monday,Morning,Rural,Highway,Snowy,346.802837467783,2,38,<18,Male,0.184238013626816,1,Good,2,0,Severe,12,0,43.0683977990191,1178.64074692277,Icy,Distracted Driving,2,3589.29761934655,72092.1967881516,North America,4750.58672424348
Russia,2024,January,Monday,Evening,Rural,Highway,Snowy,290.43577967454,2,75,<18,Female,0.0882179283782756,1,Good,2,1,Moderate,2,2,12.6330752795107,8599.18612657577,Snow-covered,Weather,8,31597.2300742798,82700.6686741659,Europe,4064.35849749762
Russia,2024,April,Monday,Night,Rural,Street,Snowy,207.162188444965,2,97,41-60,Female,0.198698339143646,0,Good,2,0,Minor,13,0,7.60307078600927,240.65741181246,Snow-covered,Mechanical Failure,4,40566.9684373041,91375.7894937986,Europe,3693.33962651573
Russia,2024,December,Monday,Night,Urban,Main Road,Snowy,335.198482985624,1,44,41-60,Male,0.189393623446839,1,Good,1,0,Moderate,16,3,5.43220967907223,9421.67920822828,Snow-covered,Mechanical Failure,4,30215.6651367164,14651.8370429926,Asia,4227.5508190079
Russia,2024,July,Monday,Night,Rural,Highway,Rainy,228.696398280601,3,113,26-40,Female,0.0638979071608216,1,Moderate,2,2,Moderate,18,2,11.8734765455184,2577.69252212015,Dry,Speeding,8,11833.605619137,22940.0371658016,South America,2571.22325074706
Russia,2024,February,Monday,Afternoon,Urban,Highway,Rainy,183.845790326313,3,71,41-60,Male,0.0863867611482381,1,Poor,2,2,Minor,6,3,21.8484451619804,8785.82938508381,Dry,Mechanical Failure,2,26216.7765235103,38725.7726907415,North America,3560.60640767481
Russia,2024,January,Monday,Night,Urban,Highway,Rainy,170.91128018639,1,77,18-25,Male,0.0839888419320855,0,Moderate,1,1,Moderate,9,4,13.8404841176846,9789.23738998874,Dry,Distracted Driving,8,20961.0427447862,92906.9633942815,South America,284.584620005885
Russia,2024,December,Monday,Evening,Urban,Main Road,Rainy,377.868472682386,3,89,26-40,Male,0.0555190904681698,0,Good,1,0,Severe,18,3,7.57832858250503,8950.46453516342,Dry,Mechanical Failure,5,22513.6703735255,51278.7551001156,Europe,1943.12028675256
Russia,2024,December,Monday,Morning,Urban,Main Road,Rainy,499.960565464806,2,61,61+,Female,0.248280278347742,0,Moderate,2,1,Severe,18,4,15.7186918296773,7967.86521119443,Dry,Mechanical Failure,4,33502.1719328627,75241.4532559429,Asia,4695.49270466666
Russia,2024,May,Monday,Morning,Urban,Main Road,Rainy,119.088983952935,2,44,26-40,Female,0.0056758673290074,1,Poor,2,2,Severe,4,0,59.2955953789933,1205.66516251235,Icy,Drunk Driving,5,38610.3871396854,96617.3279710268,North America,4150.34922692514
Russia,2024,May,Monday,Evening,Urban,Main Road,Rainy,378.495651586004,2,57,61+,Female,0.12725661997028,0,Poor,1,2,Moderate,0,3,19.52300166553,1650.92619000362,Dry,Speeding,4,46284.6228507402,57420.624238083,North America,3000.60794107422
Russia,2024,January,Monday,Night,Rural,Street,Rainy,252.684151048998,1,95,26-40,Male,0.20108707760786,1,Moderate,1,2,Moderate,8,0,13.1967846418475,9499.48265824385,Dry,Drunk Driving,2,22960.2760589369,50844.275849532,Europe,4020.22713377973
Russia,2024,July,Monday,Night,Urban,Main Road,Rainy,186.383300545644,3,42,18-25,Female,0.0242528476094769,0,Moderate,2,2,Moderate,2,1,27.3908071510338,2909.29732599889,Dry,Drunk Driving,6,17319.4029640888,69609.9979037471,Europe,74.7180765354683
Russia,2024,December,Monday,Night,Rural,Highway,Rainy,244.099164526984,3,54,61+,Male,0.127236883795883,1,Moderate,1,1,Moderate,8,0,21.7830293158448,6093.71045096439,Icy,Speeding,1,34091.0094684206,65094.9466332757,South America,250.983037941152
Russia,2024,April,Monday,Night,Urban,Main Road,Rainy,186.524677105998,4,94,<18,Male,0.159158896730322,1,Poor,0,1,Moderate,17,3,41.0807878052129,4594.24522723714,Icy,Distracted Driving,7,38099.1289300294,67226.8517576999,North America,3057.97355299328
Russia,2024,October,Monday,Evening,Rural,Highway,Rainy,197.075535526308,2,97,61+,Male,0.126556027978761,1,Good,2,2,Minor,8,0,15.2482618862284,2875.53381676861,Wet,Drunk Driving,6,10357.9273149079,79950.4689540175,Europe,1425.6693286527
Russia,2024,February,Monday,Evening,Rural,Main Road,Rainy,288.522712980153,1,87,26-40,Female,0.237716774281508,1,Poor,2,0,Moderate,11,3,16.1149287424777,5728.49823528389,Icy,Speeding,9,17256.9873609173,63244.9020331438,Asia,1209.61888142192
Russia,2024,March,Monday,Evening,Urban,Main Road,Rainy,412.774277660085,4,39,<18,Female,0.0141215743527818,0,Moderate,1,2,Minor,16,1,53.2788434003093,232.628019219332,Icy,Weather,9,13029.0963153985,17160.6360096885,Europe,120.569584888266
Russia,2024,November,Monday,Morning,Rural,Street,Rainy,371.721416851667,4,84,26-40,Female,0.151602488765934,1,Moderate,1,2,Severe,8,2,27.6195182248508,4038.92969128666,Icy,Mechanical Failure,3,37853.6369465593,74159.5264102182,Europe,3951.02829554414
Russia,2024,July,Monday,Evening,Urban,Highway,Foggy,463.251476123588,4,83,18-25,Male,0.211452808674619,1,Good,0,0,Minor,13,1,37.1153634982961,598.754398753205,Dry,Drunk Driving,5,33759.5832567685,47491.9943639104,Australia,2545.17768109923
Russia,2024,May,Monday,Afternoon,Rural,Street,Foggy,419.17384624698,4,37,<18,Female,0.115376014700797,1,Poor,1,2,Moderate,14,3,59.2477918209254,7487.55992726599,Wet,Mechanical Failure,8,1935.20592119353,21387.549357553,South America,2935.64692817637
Russia,2024,March,Monday,Afternoon,Rural,Street,Foggy,441.521680380514,2,103,<18,Male,0.0109905065199882,0,Poor,0,0,Moderate,2,3,13.649800640181,1359.14779002952,Dry,Weather,4,36843.6442495219,79430.3093400519,South America,2325.91174092133
Russia,2024,November,Monday,Evening,Rural,Main Road,Foggy,173.517058813182,3,79,<18,Male,0.102191190451644,0,Moderate,0,1,Severe,17,0,29.6109410408262,8682.35181845611,Dry,Drunk Driving,6,4309.19759477137,80313.3061585084,Asia,1004.09192372177
Russia,2024,July,Monday,Morning,Rural,Highway,Foggy,180.480210690566,4,115,61+,Female,0.0428328352077982,0,Good,1,1,Minor,6,0,36.6032735937474,1476.35315226852,Snow-covered,Drunk Driving,8,16050.787249531,56731.0039881225,Australia,1877.33726312423
Russia,2024,September,Monday,Night,Urban,Highway,Foggy,248.701412224391,3,72,18-25,Female,0.202354176783295,0,Moderate,1,2,Severe,9,3,8.71005219543269,2636.22376734645,Dry,Speeding,3,25453.8957264332,86943.4358422628,Asia,1090.68826615996
Russia,2024,December,Monday,Morning,Urban,Highway,Foggy,304.574817096114,2,93,41-60,Male,0.0588509827796822,1,Moderate,0,2,Severe,4,3,19.6698531230086,4035.86048445685,Dry,Mechanical Failure,6,23559.3349255832,44234.9898168906,Europe,854.169889254536
Russia,2024,May,Monday,Afternoon,Rural,Street,Foggy,70.9203868293583,4,56,41-60,Female,0.0088464063180476,1,Good,1,2,Minor,1,3,11.9007076240791,8508.39108714698,Snow-covered,Mechanical Failure,8,5109.69895117033,67342.3405640731,South America,1499.48634418168
Russia,2024,March,Monday,Night,Rural,Highway,Foggy,350.346643743128,2,103,18-25,Male,0.246334789490801,1,Moderate,2,1,Severe,0,2,6.08246834056862,2350.91300106416,Dry,Distracted Driving,4,46985.9163841077,98017.7144956845,North America,33.2960273192826
Russia,2024,April,Monday,Evening,Rural,Highway,Foggy,413.904281642403,2,32,61+,Male,0.185724540600775,0,Moderate,2,0,Severe,12,3,23.527998671128,137.426423113224,Dry,Distracted Driving,7,46513.0186764871,14446.8849312659,Europe,2906.85711850387
Russia,2024,November,Monday,Morning,Rural,Main Road,Foggy,340.36432935858,1,68,26-40,Female,0.110528587538251,0,Poor,2,2,Minor,17,3,11.2827298168016,6013.34669465824,Snow-covered,Weather,0,27564.6436032966,53585.3111877759,North America,3736.45436199214
Russia,2024,February,Monday,Night,Urban,Highway,Foggy,265.415959612732,1,66,18-25,Male,0.0486632841097019,1,Poor,1,2,Severe,9,4,40.41414448223,9640.39796508939,Icy,Weather,3,15741.653739476,4460.08504107905,Asia,1157.35655127828
Russia,2024,July,Monday,Evening,Urban,Highway,Clear,291.491332877563,4,114,<18,Female,0.0192560795743942,1,Good,1,1,Moderate,14,1,59.6645626238272,8602.64314499638,Icy,Distracted Driving,5,41549.3809211798,17849.6383590369,South America,2597.79030198896
Russia,2024,July,Monday,Night,Urban,Highway,Clear,373.177692889266,4,97,<18,Female,0.201205435852257,0,Moderate,1,0,Moderate,14,0,48.0666586114082,4078.01453746443,Dry,Mechanical Failure,1,15706.3314871237,17661.5991082418,Asia,1853.27941378415
Russia,2024,May,Monday,Evening,Urban,Main Road,Clear,307.53712471626,2,35,41-60,Female,0.197276809295394,1,Moderate,2,1,Moderate,1,3,23.4749786128184,9282.68909979816,Icy,Distracted Driving,3,25056.7595239733,74391.734575383,Australia,984.960616057118
Russia,2024,February,Monday,Afternoon,Urban,Street,Clear,458.042174699825,2,97,18-25,Male,0.183179427585854,1,Moderate,1,2,Moderate,5,3,20.8823558867765,4367.53980947727,Icy,Mechanical Failure,7,43555.981380625,42148.4551482574,North America,2223.38405716149
Russia,2024,April,Monday,Morning,Urban,Main Road,Clear,410.481459593231,1,74,<18,Female,0.169872533358832,0,Good,1,0,Severe,17,3,29.4681974287177,199.928488696519,Dry,Mechanical Failure,1,36861.5593574254,16748.5847805716,Asia,3185.30632895834
Russia,2024,April,Monday,Night,Urban,Highway,Clear,480.964488503919,1,37,<18,Female,0.154231683144805,1,Good,2,2,Severe,3,2,9.48778656416218,4574.34371787695,Wet,Distracted Driving,6,30416.1136102942,26701.7891522048,Europe,926.666971212666
Russia,2024,October,Monday,Morning,Urban,Street,Clear,385.962004000718,3,56,26-40,Female,0.0212301364497517,1,Good,2,0,Minor,5,2,37.4726861399051,4647.37199471232,Icy,Speeding,5,32231.2831625112,31110.4675721865,Australia,973.306142958022
Russia,2024,July,Monday,Afternoon,Urban,Highway,Clear,87.5249124731049,1,41,26-40,Male,0.111104557090199,0,Moderate,1,1,Moderate,13,1,38.3183408011828,4601.83878010807,Snow-covered,Speeding,1,45494.5028995751,92714.4751776599,North America,3792.97012405808
Russia,2024,September,Monday,Afternoon,Rural,Street,Clear,316.832877161437,4,63,61+,Female,0.227744447944522,1,Moderate,0,1,Severe,1,2,59.1394031515559,4188.87585483204,Icy,Distracted Driving,3,26996.67739291,16298.4600079578,Europe,743.707963464684
Russia,2024,November,Monday,Afternoon,Rural,Main Road,Clear,276.095976398474,2,96,18-25,Female,0.192848951568644,0,Poor,2,0,Minor,0,3,38.4664258352646,462.012619479138,Snow-covered,Drunk Driving,0,47290.3002276084,24604.5810435749,Australia,953.188095057192
Russia,2024,October,Friday,Evening,Urban,Highway,Windy,85.8138168334613,3,81,41-60,Male,0.192196837883914,1,Good,1,2,Moderate,18,1,37.4358891085447,4184.83566387156,Snow-covered,Weather,5,27613.5992874935,26679.8387358915,Australia,430.341709926928
Russia,2024,June,Friday,Night,Rural,Main Road,Windy,179.172144655237,1,36,26-40,Female,0.174063815806794,1,Good,0,1,Severe,12,0,59.9843300468275,5881.41804619929,Wet,Distracted Driving,2,12084.5535701238,42250.2146422203,Europe,146.15197293
Russia,2024,April,Friday,Evening,Rural,Highway,Windy,290.31474312534,1,105,26-40,Female,0.134081053540068,1,Poor,2,1,Minor,11,3,21.1561730489004,8579.40169518787,Snow-covered,Speeding,8,9133.29988476963,84771.0199530584,South America,4216.40085813355
Russia,2024,October,Friday,Afternoon,Urban,Highway,Windy,298.053666448592,1,36,41-60,Female,0.0386028998612142,0,Good,0,1,Minor,9,1,44.3619983741591,525.676845441214,Wet,Speeding,6,26834.9995694371,1627.40889840936,Asia,2392.66326680805
Russia,2024,September,Friday,Morning,Urban,Highway,Windy,127.970936104318,3,45,26-40,Male,0.113658461613519,1,Poor,2,1,Moderate,13,2,20.2352723183786,348.840861173231,Snow-covered,Drunk Driving,1,16116.1322980532,21980.6169102115,Asia,1118.41085611412
Russia,2024,April,Friday,Morning,Rural,Street,Windy,442.597551487106,1,32,26-40,Male,0.16848065339866,0,Poor,2,2,Minor,9,3,28.0609692798888,9071.82150944214,Snow-covered,Mechanical Failure,6,9883.54232846005,8010.06103312919,Australia,3915.62837360879
Russia,2024,December,Friday,Afternoon,Rural,Highway,Windy,175.13045457095,3,101,61+,Female,0.184138748821801,1,Poor,0,2,Moderate,1,4,52.0313876940019,3680.74824724491,Dry,Drunk Driving,2,39726.5675824034,94631.430765988,South America,3519.93519210182
Russia,2024,July,Friday,Evening,Rural,Street,Windy,313.337859684011,3,72,<18,Female,0.129174267926279,1,Poor,0,2,Moderate,9,4,45.3911393403503,3540.46649190356,Icy,Speeding,7,1001.64760569978,97349.8664528792,Asia,1959.17753124491
Russia,2024,October,Friday,Night,Urban,Highway,Windy,186.926994546855,1,54,41-60,Female,0.157309206686816,0,Poor,1,2,Minor,13,3,41.4202425761152,9524.91983934977,Icy,Speeding,6,2745.1686170456,4755.4720970314,Australia,591.608729719014
Russia,2024,December,Friday,Afternoon,Urban,Street,Windy,440.070759419578,3,79,<18,Female,0.188303874873163,0,Poor,0,2,Minor,19,4,7.49501846748037,508.897292163306,Wet,Speeding,8,16096.031504902,42308.6163429834,Asia,1674.78560842553
Russia,2024,February,Friday,Morning,Urban,Highway,Windy,228.354290525641,3,65,61+,Male,0.211271532115614,1,Moderate,0,1,Minor,0,4,34.7288586046347,5556.93296687014,Wet,Mechanical Failure,4,25300.9901005543,91835.7696200359,Europe,3073.92533042924
Russia,2024,December,Friday,Morning,Rural,Main Road,Windy,317.864554296851,4,62,61+,Male,0.0064409403779623,1,Poor,1,1,Minor,9,4,19.4419023580551,174.603723809899,Snow-covered,Mechanical Failure,2,32119.0181756557,34340.3030276588,Asia,677.85831262658
Russia,2024,August,Friday,Night,Rural,Main Road,Windy,110.218176738524,3,94,<18,Female,0.0350694927125643,1,Poor,1,0,Minor,11,1,29.5768126255655,3373.46895419408,Snow-covered,Distracted Driving,7,46056.3875317224,45647.7858935391,Asia,1476.29497259405
Russia,2024,February,Friday,Evening,Rural,Highway,Snowy,186.045218494876,1,41,<18,Female,0.100276004638896,1,Poor,0,0,Severe,5,2,56.9308360543923,5813.49531460641,Dry,Weather,2,6335.03813796651,69602.1102369886,Europe,2551.29482186555
Russia,2024,October,Friday,Evening,Rural,Main Road,Snowy,322.360728382533,2,95,61+,Female,0.217835715054924,0,Good,0,1,Severe,3,3,46.4935833759493,2891.93006689574,Wet,Weather,3,38539.5353738116,96604.3974930879,North America,4456.6606645351
Russia,2024,August,Friday,Afternoon,Urban,Main Road,Snowy,219.298630827968,1,30,61+,Female,0.0738856599953811,0,Moderate,1,2,Moderate,10,2,21.3721463386522,5080.70371468572,Snow-covered,Drunk Driving,4,30859.3593328052,97543.9557487167,Australia,2148.86660022573
Russia,2024,April,Friday,Evening,Rural,Street,Snowy,68.7305643275619,4,46,41-60,Male,0.218505306599183,0,Moderate,1,2,Minor,16,1,44.5875146189255,5611.55825695214,Snow-covered,Mechanical Failure,7,22394.3610196829,35143.0039121611,Australia,303.61351631041
Russia,2024,November,Friday,Night,Rural,Main Road,Snowy,288.971969320407,1,32,<18,Female,0.041960457661908,1,Moderate,2,1,Severe,11,1,28.0561409599112,3646.48734438838,Snow-covered,Distracted Driving,3,9109.05793160748,61904.1698279537,Asia,3390.63696070643
Russia,2024,June,Friday,Night,Urban,Highway,Snowy,494.391007209644,1,75,26-40,Female,0.136283900702464,0,Moderate,1,0,Minor,3,1,15.4019256569297,1361.09030292102,Dry,Weather,5,42292.7161903494,1702.29714584621,Australia,3212.16357484475
Russia,2024,October,Friday,Morning,Urban,Main Road,Snowy,103.060355686969,4,79,41-60,Male,0.141180211655164,0,Moderate,2,0,Severe,10,0,8.72640965499839,6204.05700622637,Wet,Drunk Driving,8,16018.7349054208,69000.016980909,South America,785.964577443776
Russia,2024,February,Friday,Night,Rural,Street,Snowy,56.1228265536621,3,89,26-40,Male,0.0476240111373303,1,Poor,0,0,Moderate,6,4,53.2593388751944,1393.17016500545,Snow-covered,Speeding,1,28539.2337875939,16098.013390488,South America,1089.74986884285
Russia,2024,August,Friday,Night,Rural,Street,Snowy,283.829510923028,3,45,26-40,Female,0.0080956943939478,0,Good,1,2,Severe,16,4,53.26816255452,5439.64235133001,Icy,Weather,8,30135.1760957579,36211.4607701098,South America,2237.26002789532
Russia,2024,April,Friday,Afternoon,Rural,Street,Snowy,235.657542692809,4,47,18-25,Male,0.136928105483328,1,Moderate,2,1,Severe,19,2,27.0097692032012,4276.98236025733,Snow-covered,Distracted Driving,5,36463.93216687,58597.7588729082,Asia,1580.8249308045
Russia,2024,February,Friday,Evening,Urban,Street,Snowy,484.548008426628,4,84,41-60,Female,0.20641200656143,0,Poor,0,2,Minor,3,1,52.7781421210669,3626.51314181881,Dry,Distracted Driving,2,704.542119209865,7282.10902513799,Asia,1950.24691288863
Russia,2024,April,Friday,Evening,Urban,Main Road,Snowy,485.584773025578,1,65,61+,Female,0.0427182416866419,0,Good,0,0,Moderate,16,3,42.109952729817,255.756864208543,Wet,Mechanical Failure,7,41491.5550984907,95355.288200793,Europe,4255.15633005206
Russia,2024,June,Friday,Morning,Urban,Main Road,Snowy,317.817016381161,3,110,18-25,Female,0.0454891197194467,1,Good,0,2,Moderate,9,3,57.2904321534534,7332.2103985727,Snow-covered,Distracted Driving,9,27668.2795706645,34491.0504980971,Europe,4444.07132096805
Russia,2024,September,Friday,Evening,Rural,Main Road,Snowy,460.447882458919,4,64,18-25,Male,0.0782146668598932,1,Moderate,0,1,Minor,18,2,12.5504870804259,1173.93400793698,Icy,Speeding,0,44039.7893280164,44289.0516127215,Europe,4580.55492584117
Russia,2024,June,Friday,Evening,Urban,Main Road,Snowy,410.738154614545,1,42,26-40,Male,0.103150602601023,1,Good,0,2,Moderate,4,1,15.3907899882876,9140.22111186784,Wet,Weather,1,15890.3141808505,46503.3364286132,North America,207.42189715814
Russia,2024,September,Friday,Morning,Rural,Highway,Snowy,322.288219745969,1,35,<18,Male,0.097599480540742,0,Moderate,0,2,Severe,5,2,8.58009454051198,3742.10348081691,Snow-covered,Distracted Driving,4,33902.9804268326,74435.874370233,Australia,4953.51328742506
Russia,2024,June,Friday,Evening,Urban,Street,Snowy,262.026279116032,1,96,41-60,Male,0.0802958436288533,1,Good,1,0,Moderate,10,1,5.81318833019844,4396.02087950223,Dry,Distracted Driving,0,27661.9651686066,47398.511989025,South America,863.137815647136
Russia,2024,December,Friday,Night,Rural,Street,Snowy,245.183573525481,2,111,18-25,Female,0.0905031703187121,0,Poor,2,1,Minor,10,2,48.1295296091406,9145.76862154964,Snow-covered,Speeding,7,24878.4742320297,24050.2241605903,Australia,1058.77586650076
Russia,2024,August,Friday,Afternoon,Urban,Main Road,Rainy,328.189950756751,1,69,18-25,Male,0.075568043976544,1,Moderate,1,1,Severe,15,1,17.4962102312949,1951.73123898576,Icy,Speeding,0,3343.12653839876,59430.3799675345,Asia,1181.82069368712
